"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"DS" 0.00161993643113045 0.00120587442190958 0.00284008926512511 0.00210912901256842 0.00971262185549516 1391 -3.46846456480857 0.00052344155291932
"DT" 0 0 8.34740427403974e-06 8.25515320693771e-06 0 1391 -Inf 0
"DW" 0.000104086271041192 9.20623010046438e-05 0.000253844155734038 0.000224231125239389 0.00158879720402109 1391 -3.10258811614676 0.00191836428492501
"DX" 0.000890830636504321 0.000619558458089116 0.00176939566978014 0.00123556586422601 0.0038471815041236 1391 -5.97182156147859 2.34619068581975e-09
"DY" 0.000599756210636376 0.000545824490846597 0.000931643288636804 0.000847219815848979 0.00396630628184267 1391 -2.83409124730557 0.00459562077702422
"EA" 0.000419029582094312 0.000379949924372613 0.000823993316696495 0.000746679609273743 0.00365393789608623 1391 -3.74324685769427 0.000181657603791089
"EC" 0.000136634011370219 0.000130719632683486 8.54435351291298e-05 8.16706497648755e-05 0.00239317655936904 1391 0.764396748236402 0.444630845980378
"EE" 0.00023962534177795 0.000219614595412579 0.000392428128242701 0.000359364382564211 0.00271931185504813 1391 -1.9167068902083 0.0552751794292271
"EI" 8.44400904696352e-05 8.07291910494713e-05 0.000181205599896664 0.000173067881164852 0.00173042955159699 1391 -1.99018455391251 0.0465706091794539
"EN" 0 0 0 0 0 1391 NA NA
"EO" 0 0 3.12103530983298e-07 3.09255386389034e-07 0 1391 -Inf 0
"EP" 0.00455512066027323 0.00419856277362155 0.00449297289959411 0.00414836923427894 0.0200311842950692 1391 0.0934554770899499 0.925541718970458
"EQ" 0.00387611205540379 0.00274545648915955 0.00566341788443326 0.00399035866503666 0.0135106545775057 1391 -3.43654788963808 0.000589178184488428
"ER" 0.000800787706785772 0.000684658387639572 0.000715079042883843 0.000613694403993241 0.00543830011625347 1391 0.486674264697018 0.62648918565576
"ES" 0.0001280486075081 0.000124105043596564 0.000257543714000854 0.000249567590000123 0.00219653081601236 1391 -2.13029801279735 0.0331470175180486
"ET" 9.62441599142406e-05 9.09297598077872e-05 0.000320051724675177 0.000302355305728194 0.00136461253739378 1391 -5.77845410940155 7.53901003177938e-09
"EU" 1.7512103090208e-05 1.66679860574851e-05 0.00011173494646195 0.000105982209990631 0.000450412807657955 1391 -7.39560083086113 1.4077029190541e-13
"EV" 0.00137878000786405 0.00117273264341307 0.00128626063539365 0.00109800742718421 0.00673262485772915 1391 0.413948515226214 0.678911812387442
"EW" 0.000118282225898955 0.000114382273128083 0.000234802484814294 0.000227005100620574 0.00155046182988521 1391 -2.70912417950017 0.00674610850346266
"EX" 0.000398059786676102 0.000378964569585827 0.000698905166338072 0.000665584684430595 0.00342108785754045 1391 -3.12468327733832 0.00177996598112996
"FA" 0 0 1.2139560005276e-05 1.20025626110732e-05 0 1391 -Inf 0
"FE" 6.82722944884459e-07 6.21137221629687e-07 4.06729850151076e-05 3.6800840476819e-05 2.31648925871852e-05 1391 -58.2503145244988 0
"FF" 0.000495726016933781 0.000419551891770541 0.000421748038082666 0.000354474357551534 0.00906606651791319 1391 0.267716878760752 0.788917256551844
"FI" 0 0 3.31158487203077e-05 3.08104086637523e-05 0 1391 -Inf 0
"FS" 0 0 2.19261629225899e-07 1.27777499503038e-07 0 1391 -Inf 0
"FU" 7.91839881640776e-05 7.54146986271057e-05 3.64473945501827e-05 3.45795227841694e-05 0.00203147961224392 1391 0.749696575268928 0.453437470634761
"FY" 0.000195981148533269 0.000181712608273343 0.000639454872001921 0.000592668257982201 0.00338992793299146 1391 -4.52134924549438 6.14467130432926e-06
"GA" 0.000197406349301001 0.000169193660575095 0.000506391018257423 0.000434335670628217 0.00217462353239533 1391 -4.54734626984626 5.43265754373139e-06
"GC" 0.000160903951032275 0.000159899935549561 4.34924122930596e-05 4.32217858428991e-05 0.00305768032164571 1391 1.42318389369807 0.154682853392738
"GM" 0.0010529495973798 0.000734235815607261 0.00255393138138757 0.00177474255732096 0.00818858380348452 1391 -4.73914138526102 2.14625715598823e-06
"GU" 0.000288510929098745 0.000265360151588629 0.000449421874480158 0.000415913999307581 0.00315685366604256 1391 -1.7786929077102 0.0752901225867861
"GY" 3.82838088263569e-05 3.78052017740049e-05 0.000176815025293825 0.000174408143629654 0.00082377414292843 1391 -6.18465475892049 6.22385287666152e-10
"HA" 3.48171651169991e-05 3.30819941062623e-05 0.000127656988115381 0.000120895826489762 0.000649515993047773 1391 -5.04239248567393 4.59747078971546e-07
"HB" 0 0 6.33314583073762e-05 5.86255001288571e-05 0 1391 -Inf 0
"HE" 0.000161859485383196 0.000128075738300734 0.000239685659582766 0.000190037998241541 0.00185791051545873 1391 -1.24384430356287 0.213556871241513
"HF" 1.52958991694327e-05 1.36995956808803e-05 6.3762427225686e-05 5.70355659190616e-05 0.000510923894501097 1391 -3.16341285712495 0.00155931026363414
"HI" 9.42328440878097e-05 8.28051446117447e-05 0.000352808166372278 0.000308832483337087 0.00134903726878467 1391 -6.24885703691694 4.13467149651112e-10
"HL" 0.000329846359885626 0.000278727892624856 0.000808919508253048 0.00067811578235564 0.0028558118465238 1391 -5.21589531323925 1.82931474678707e-07
"HQ" 1.28328802595194e-05 1.2375940739485e-05 7.68568944026235e-05 7.4047426325183e-05 0.000388747249583687 1391 -5.9167149365443 3.28435192858564e-09
"HT" 0.000693929204274837 0.000566515205350305 0.000441736429184305 0.000367521715165227 0.00635098368295612 1391 1.16858804035647 0.242569649055777
"HY" 0.0119359244071603 0.00747039396503778 0.00669965742043091 0.00433489143061132 0.0255075061826749 1391 4.5846134118526 4.54827163657221e-06
"IA" 0.00862289345812216 0.00550816977554805 0.0172091738253798 0.0110349385073841 0.0179421880065385 1391 -11.4883974989493 1.50884881223285e-30
"ID" 2.76502792678206e-06 2.69895004741705e-06 1.42591479815644e-05 1.39102911024509e-05 0.000100659658522278 1391 -4.15399219765558 3.26724319920948e-05
"IF" 0 0 5.94872608969498e-05 5.71726428368316e-05 0 1391 -Inf 0
"IG" 0.00338184205521968 0.00246759890394583 0.00431139232899385 0.00316189881627115 0.0126642057432355 1391 -2.04471469375793 0.0408829941364729
"IH" 9.98482306893522e-06 9.66944503791769e-06 4.97817718785762e-05 4.81417605640215e-05 0.00036062232624854 1391 -3.97886569863062 6.92448399613146e-05
"II" 6.70409548914222e-05 6.47456661920953e-05 4.66793578374729e-05 4.50268413648179e-05 0.00160457920665117 1391 0.458335434028448 0.646711470624108
