"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"FU" 0 0 2.93970779881083e-05 2.75104088266098e-05 0 523 -Inf 0
"FY" 0.000273149412728763 0.00025006862116947 0.00118639590812955 0.00108447964343842 0.00571722348123464 523 -3.33768777493993 0.000844786188806018
"GA" 0.000125490899619653 0.000106378965351128 0.00112976401024442 0.000956024208828193 0.00140618987477539 523 -13.8179783664514 1.98568427399431e-43
"GC" 0 0 5.98221142045862e-06 5.96011099089598e-06 0 523 -Inf 0
"GM" 0.00112974901397504 0.000794023722529527 0.00141483338851615 0.000994780800965133 0.0100373283055321 523 -0.457407816473646 0.647377947161699
"GU" 0.000195477540249604 0.00018494918789029 3.99164721170541e-05 3.80964775561842e-05 0.00268923028762321 523 1.24883429570007 0.211725687280997
"GY" 0.000143943567639974 0.000142023243174301 0.000141774517277263 0.000139743680860363 0.00206632447985159 523 0.0252292181580808 0.979872131649672
"HA" 5.03169970816142e-05 4.77873967707833e-05 0.00014071467190548 0.000133184408737029 0.00109263111522235 523 -1.7873925999325 0.0738740568238836
"HB" 0 0 0.00021976720761717 0.000199692182733574 0 523 -Inf 0
"HE" 0.000312393746893162 0.000241620790146781 0.000522951263869937 0.000404806501590478 0.00259194006847783 523 -1.43981939102945 0.149918503591029
"HF" 5.89637503465808e-05 5.249526729196e-05 0.000141010101434456 0.000124976257692178 0.000852138593941192 523 -1.94520209312052 0.0517506600329485
"HI" 0.000151304216917581 0.000133657559628481 0.00030064749775225 0.000265417403122758 0.00215440566085286 523 -1.39864157362952 0.161920492876577
"HL" 0.00194889448887709 0.00155516232328319 0.0041120509656285 0.0031958824121104 0.00872125502904199 523 -4.30235610115461 1.68991422105178e-05
"HQ" 0 0 7.38302757937544e-06 7.21392787999421e-06 0 523 -Inf 0
"HT" 0 0 8.83271218663663e-05 7.84439831168459e-05 0 523 -Inf 0
"HY" 0.00236985598439477 0.00169399081968451 0.00118728212057208 0.000881897865653083 0.0109772954796761 523 1.69184757199665 0.0906750404640285
"IA" 0.00515461682821749 0.00355683345042053 0.00860092816491347 0.00599767150163764 0.016019455291205 523 -3.48451280493342 0.000493033870354855
"ID" 0 0 4.65185333921754e-06 4.5831030865533e-06 0 523 -Inf 0
"IF" 0 0 1.988297042763e-05 1.93557112603455e-05 0 523 -Inf 0
"IG" 0.00234580694060212 0.00172842762194568 0.00278915399442541 0.00206860006988403 0.0127863476100932 523 -0.608419987329851 0.542908958457909
"IH" 2.65561929041853e-05 2.5960868252954e-05 1.5236968828077e-05 1.48925386163907e-05 0.000593648290267886 523 0.426386757252903 0.669826049422822
"II" 2.65561929041853e-05 2.59488804997624e-05 1.74800882559562e-05 1.70882738028609e-05 0.000593373065454305 523 0.341496671620544 0.732729710105568
"IJ" 0 0 7.03419306546887e-05 6.83681694184857e-05 0 523 -Inf 0
"IK" 0.000127469725940089 0.000125841051687406 9.52184719530452e-06 9.40125564633833e-06 0.00287728456386081 523 0.925485171449413 0.354713593518744
"IL" 0 0 3.26587345132281e-07 3.22972495373009e-07 0 523 -Inf 0
"IM" 0 0 1.26462785226695e-05 1.24519902242795e-05 0 523 -Inf 0
"IO" 0 0 1.43903716977516e-06 1.43125440952604e-06 0 523 -Inf 0
"IP" 0 0 9.9518738356526e-07 9.88339457972811e-07 0 523 -Inf 0
"IQ" 0.000316750894742147 0.000309722046470964 0.000279161969174976 0.000273324970195152 0.00338352340786031 523 0.246007392538728 0.80567650991479
"IU" 0.000127469725940089 0.000125887721289244 5.88942701540055e-05 5.81799309807646e-05 0.00287834494697161 523 0.537955863442845 0.590607519942632
"IX" 0 0 1.28520819853646e-06 1.28214307616711e-06 0 523 -Inf 0
"IY" 0 0 1.10441473408796e-05 1.00537622677989e-05 0 523 -Inf 0
"JA" 0.000133712405522522 0.000128185847785143 0.000288585245837262 0.000276784828656487 0.0017792485757427 523 -1.90998540447737 0.0561350925970523
"JB" 0 0 1.54331547429046e-05 1.51880506077121e-05 0 523 -Inf 0
"JI" 0 0 0.000170452906014221 0.00014854123109707 0 523 -Inf 0
