"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"MA" 0.00936472528435963 0.00699630090145357 0.00593670028990882 0.00449935475973783 0.022602607262331 134 1.27880120005995 0.200967071225127
"MC" 0.000711054527724355 0.000480035637712959 0.000864148137604241 0.000572700703791174 0.00429257765376732 134 -0.249890806417043 0.802671793140757
"ML" 0 0 8.02593340739016e-06 6.48427946807781e-06 0 134 -Inf 0
"MM" 0 0 6.57381958141777e-06 6.49881798333781e-06 0 134 -Inf 0
"MQ" 0 0 0.000103411475006537 8.73203595472342e-05 0 134 -Inf 0
"MR" 0 0 1.84727722291754e-05 1.78623798181764e-05 0 134 -Inf 0
"MU" 0 0 5.72072892760668e-06 5.22783752377593e-06 0 134 -Inf 0
"MW" 0.00047386692909081 0.000432584071287088 2.59739431578407e-05 2.41956915253913e-05 0.00289669847428333 134 1.63200875724069 0.102677641390617
"MY" 0.0016178221655391 0.00121368171020753 0.00327198249612285 0.00240069409618496 0.00705106154408812 134 -1.94873661160812 0.0513268871633933
"NE" 0.00383220799779631 0.00309955706728625 0.00346007721183814 0.00284791215799607 0.0136589858340356 134 0.213266230945341 0.831119311444964
"NI" 0.0178107103255021 0.0138712228254736 0.00870059929431603 0.00689029172303535 0.0579189971363878 134 1.39522650368322 0.162947547103058
"NM" 0 0 3.36711501749196e-06 3.3022962880088e-06 0 134 -Inf 0
"NN" 0.00235755270720604 0.00200512975492235 0.000984351171957393 0.000851086866654593 0.0140176809733418 134 0.953011577222946 0.340584204906214
"NQ" 0.00214237393145484 0.00195137219682608 0.000438004582802446 0.00040175552216137 0.0125052313107141 134 1.43444846737013 0.151444324948227
"NS" 0 0 0.000156276367289233 0.000149100332242497 0 134 -Inf 0
"NU" 7.38879858135067e-05 7.16101996481026e-05 0.000101257343244974 9.82742491203983e-05 0.000828859972498814 134 -0.372389424149284 0.709602926950896
"OA" 0.000140805406927626 0.000133530628483186 0.000127335070423898 0.000120724857861879 0.00154435064667137 134 0.0959869524750076 0.923530935128068
"OE" 0 0 4.38523109246035e-06 4.34100658792607e-06 0 134 -Inf 0
"OI" 0 0 0.000464547460581048 0.000304475282089782 0 134 -Inf 0
"OM" 0 0 6.87906984674301e-05 6.58505541502102e-05 0 134 -Inf 0
"OO" 0 0 4.22270430169772e-05 3.43208325358324e-05 0 134 -Inf 0
"OP" 0 0 0.000151900582555966 0.000117544804355567 0 134 -Inf 0
"OR" 0 0 2.09761169276166e-06 2.05444623063058e-06 0 134 -Inf 0
"OT" 0.00033921302578019 0.000275537008509745 0.00152311677253454 0.00119742704086088 0.00318471709996395 134 -3.35089375973945 0.000805511994019705
"OU" 0 0 8.68064873788e-06 8.41905806581822e-06 0 134 -Inf 0
"OX" 0 0 7.47935272627758e-07 6.98026530573804e-07 0 134 -Inf 0
"OY" 0 0 9.02972854982692e-05 8.43189384764205e-05 0 134 -Inf 0
"OZ" 0 0 6.33200186172171e-06 5.3639942983353e-06 0 134 -Inf 0
"PA" 0 0 2.39834473337226e-06 2.31239480738618e-06 0 134 -Inf 0
"PC" 0 0 6.43758704558413e-05 6.3592235405582e-05 0 134 -Inf 0
"PD" 0 0 5.13898129862106e-07 5.12141310263164e-07 0 134 -Inf 0
"PE" 0 0 7.20128997837894e-05 7.06521495417372e-05 0 134 -Inf 0
"PF" 0 0 2.03692597936195e-07 2.03398432085208e-07 0 134 -Inf 0
"PG" 0 0 9.88327848113776e-08 9.8325174221889e-08 0 134 -Inf 0
"PH" 0 0 7.14453866106344e-08 7.08126074472802e-08 0 134 -Inf 0
"PI" 0 0 0.000200090594497895 0.0001864003815985 0 134 -Inf 0
"PJ" 0 0 4.09993261154996e-06 3.86882309466587e-06 0 134 -Inf 0
"PK" 0 0 1.10927801271484e-05 1.0922826432375e-05 0 134 -Inf 0
"PM" 0.000207296849087894 0.000200962910870183 0.000195123178654971 0.00018929063404014 0.00232532214659615 134 0.0581065178717636 0.95366378265653
"PN" 0.000261279415280576 0.000256666902522553 0.000440299136469872 0.000432085640904375 0.0023406157301213 134 -0.86755748885613 0.385636627238218
"PO" 0.000196386488609584 0.000187038574798162 0.000650590340604207 0.000618920145430136 0.00216020149364891 134 -2.3143168068604 0.0206503505446103
"PQ" 0 0 6.24945167785144e-05 6.21896713327651e-05 0 134 -Inf 0
"PS" 0 0 0.000116215844017614 0.000112773088333168 0 134 -Inf 0
"PT" 0.000637652647080674 0.000513904326092586 0.000523534296038783 0.000425443244954732 0.00485492086961437 134 0.210922294100671 0.832947907279126
"PU" 0 0 8.46469345008497e-05 8.31804082264173e-05 0 134 -Inf 0
"PW" 0.00143412397019625 0.000931310268800237 0.00085604643707309 0.000564737854843403 0.00489163278292896 134 0.867477724786529 0.385680311521873
"PY" 0.0155673442781749 0.0103089119882789 0.0114750039627319 0.00779666454214054 0.031771313657053 134 0.915334096973776 0.360016264239844
"PZ" 0 0 2.36329775311352e-05 2.33835602157968e-05 0 134 -Inf 0
"QA" 0.0100601582945838 0.00573990613162255 0.00875201133718875 0.00501504660886046 0.0124993403109405 134 0.67130387718014 0.502026965219678
"QC" 0 0 5.81466217306938e-07 5.6688099505877e-07 0 134 -Inf 0
"QD" 0 0 3.90129413729122e-08 3.85720285055637e-08 0 134 -Inf 0
"QE" 0 0 0.000286700682597331 0.000240540585719676 0 134 -Inf 0
"QF" 0 0 3.13668156391301e-06 3.07423828424972e-06 0 134 -Inf 0
"QG" 0 0 8.65128199289672e-06 8.51274359810334e-06 0 134 -Inf 0
"QH" 0 0 4.40674501104713e-06 4.34600938149132e-06 0 134 -Inf 0
"QJ" 0 0 4.32647402380423e-06 4.09321718338113e-06 0 134 -Inf 0
"QK" 0 0 3.68015431375875e-07 3.61228118229271e-07 0 134 -Inf 0
"QQ" 0 0 4.46166406640819e-05 4.41850468035201e-05 0 134 -Inf 0
"QU" 0.000704862303995793 0.000580247427595433 0.000798491185598013 0.000661970397699257 0.00452590958864622 134 -0.209021359044964 0.834431564773472
"RA" 0 0 0.000519680442852399 0.000364159039802812 0 134 -Inf 0
"RB" 6.48929266709929e-05 6.00944793996593e-05 0.000206096961728785 0.000189563860307716 0.000694870404136381 134 -2.15682870989385 0.0310190132577641
"RE" 0 0 1.16051008286607e-06 1.15033308733573e-06 0 134 -Inf 0
"RO" 0.000621890547263682 0.000337193251221217 0.000797921533570232 0.000417599759950061 0.00388431953077643 134 -0.239623085483346 0.810622466472141
"RP" 0 0 8.10880023253885e-05 6.26542627156829e-05 0 134 -Inf 0
"RQ" 0 0 1.96786425369409e-05 1.60327313618497e-05 0 134 -Inf 0
"RT" 0.121506835526855 0.0601616443078403 0.0975849160276244 0.0450144045071477 0.0631410866691169 134 2.77698700972835 0.00548653717067625
"RU" 0.225702243685084 0.0990113714447027 0.324858879605778 0.1185269504981 0.0433046935231954 134 -5.21673615042749 1.82103367061416e-07
"RX" 0.00494836140510876 0.00259120908414554 0.0159316081230218 0.00723296493122073 0.0103087803533535 134 -5.21227601971712 1.86537721884796e-07
"RY" 0 0 8.40983616613309e-05 7.99128710499846e-05 0 134 -Inf 0
"RZ" 0.000173550850399167 0.000141941289389898 0.000286408747594171 0.00023742841557439 0.00164047890244896 134 -0.673793120641624 0.500442849101172
"SA" 0.00360247882885962 0.00270396715944679 0.00207602450297354 0.00157157548585221 0.0158411364971489 134 0.827489954774886 0.40795941334662
"SD" 0.000146327187591454 0.000125196297320848 0.00126187985194498 0.00108307011410867 0.00144838731554727 134 -7.65554279408982 1.92497432153244e-14
"SI" 0 0 2.20382306488025e-05 2.15251497758129e-05 0 134 -Inf 0
"SR" 0 0 5.62329784692731e-06 5.53865010226745e-06 0 134 -Inf 0
"SU" 0.00650609633386582 0.0055347275793846 0.00679952263136635 0.00571653302157831 0.0383825394772343 134 -0.0548309250908821 0.956273162794165
"SY" 0.00342265450685614 0.00330784531910314 0.000513184341670073 0.000496579348590864 0.0284269861428688 134 1.14478391066364 0.252298681825534
"TA" 0 0 2.59362443044125e-05 2.42276204270723e-05 0 134 -Inf 0
"TC" 0.00250486681995656 0.00205242898944008 0.00381355868996116 0.00324581875379289 0.00808492353419937 134 -1.70867234738484 0.087511659093134
"TD" 0.00585333095927844 0.00451378332773922 0.00438465717754354 0.00335316409258594 0.046053168349959 134 0.291731045957176 0.770492270007204
"TE" 0 0 1.56695189955547e-05 1.54211269451846e-05 0 134 -Inf 0
"TI" 0.000103648424543947 8.37651293895393e-05 0.000181143053900622 0.000147334439702465 0.000968039656959501 134 -0.760163039721496 0.447157134765685
"TM" 0.0109794148280436 0.00689686599866492 0.00661419692541075 0.00415681760093815 0.018859238873727 134 1.68184694887257 0.0925985221098399
"TQ" 0.00355931212659977 0.00254383435701435 0.00553757712903277 0.00399974076358875 0.00833611597339973 134 -2.02172512498759 0.0432047567426256
"TU" 0.0359129539818687 0.0196381143392397 0.0367580610613026 0.0193468075387814 0.0433943752258866 134 0.0777086890461228 0.938059782150504
"UA" 0 0 0.000105434154201285 9.50714335641011e-05 0 134 -Inf 0
"UB" 0.00127339493011135 0.00123766871321515 0.000177383590796998 0.000172644336555554 0.0121841591214426 134 1.01185058064537 0.311609501363948
"UE" 0.000690646148141281 0.000642395095065134 0.000372503950917326 0.000343768393318823 0.00636748793758901 134 0.542891329848736 0.587204625843606
"UF" 0 0 0.000334529931474968 0.000324764553968723 0 134 -Inf 0
"UH" 0 0 0.000134748841994561 0.000129574050251008 0 134 -Inf 0
"UI" 0.00033719189553721 0.000328888588601955 0.000711037899186005 0.000693387721329997 0.00271418429690425 134 -1.55456743172556 0.120049125337547
"UK" 0.000207296849087894 0.000202649800770868 8.85722210431201e-05 8.66715950535531e-05 0.00234475325921662 134 0.572574017494035 0.566933156290171
"UM" 0.0593594161340806 0.0294141351237889 0.0334237833280423 0.0159162987798834 0.0461148030341565 134 3.38825586963635 0.00070338614070954
"UN" 0 0 1.07839097848258e-05 1.07092158366618e-05 0 134 -Inf 0
"UP" 0 0 2.70015356391194e-05 2.69104662922906e-05 0 134 -Inf 0
"UQ" 0 0 3.34204898087583e-06 3.29186542088988e-06 0 134 -Inf 0
"UR" 0 0 0.000652350302495757 0.000630607446094367 0 134 -Inf 0
"UT" 0 0 6.86678413343636e-07 6.86073891253714e-07 0 134 -Inf 0
"UU" 0 0 1.7104494596442e-05 1.69154778424499e-05 0 134 -Inf 0
"UY" 0 0 4.83168933836667e-05 4.60309838355141e-05 0 134 -Inf 0
"VE" 0.0534555802857941 0.0303492819744069 0.0441980664328542 0.0236998391856256 0.0504776691824735 134 1.5248894504046 0.127286673626594
"VI" 0.0120927550133495 0.00644212455820102 0.0146558175148657 0.00708704064191421 0.0167178520792046 134 -0.446555177404421 0.655196264741928
"VJ" 0.00403774572782794 0.00265216902953324 0.00553039770394389 0.00348919434114318 0.0127374975904053 134 -0.760688543564666 0.446843119232366
"VM" 0 0 2.33613000922393e-06 2.30106869065219e-06 0 134 -Inf 0
"VP" 0.000240731824747232 0.000194194059222473 9.69784394116877e-05 7.79594225292099e-05 0.00223963775600064 134 0.600772688891886 0.547991397005286
"VS" 0 0 0.000709869563601449 0.000557623630055539 0 134 -Inf 0
"VX" 0.0158160772138377 0.00975022132895993 0.0208230476978664 0.0115789647310228 0.0310621259985854 134 -0.681512764461053 0.495547092770641
"VY" 0.00853030854841215 0.00628175315028323 0.0198587551968912 0.0141174246589713 0.0235186226672179 134 -3.85670779670463 0.00011492440531711
"WC" 0.0162402939089229 0.0105176108931797 0.00513010648975838 0.00336985914629686 0.022635326675272 134 3.6554015601613 0.000256779727444614
"WE" 0.000702878747742214 0.000560303824698775 0.00169501808089471 0.00137480935091114 0.00401546390631546 134 -2.34806820527674 0.018871065351049
"WF" 0.000228334732285566 0.000192743500278213 0.000674493132751486 0.000567902351129547 0.00163104655558006 134 -2.66257125232627 0.00775461500384827
"WH" 9.88435306909163e-05 8.40678809762686e-05 0.00161642648140518 0.0013872084744038 0.000972944293762307 134 -15.5044261707831 3.2379652709987e-54
"WM" 0 0 6.43944115941434e-05 5.40522537113276e-05 0 134 -Inf 0
"WQ" 0.00150104739460592 0.00133426594702776 0.00096141298814797 0.000850899229482772 0.0101170691441283 134 0.553062770138846 0.580220428820011
"WU" 0 0 0.000196722389841976 0.000169732417290414 0 134 -Inf 0
"WV" 0 0 0.000194450712806611 0.000164333694450042 0 134 -Inf 0
"WY" 0 0 5.17724064310583e-05 4.65046458894608e-05 0 134 -Inf 0
"XA" 0.000310945273631841 0.000297742568733201 4.87666459879009e-05 4.68727805080269e-05 0.00344382643876927 134 0.843256129182269 0.399085212879617
"XE" 0 0 4.0869325305278e-06 3.95249538571499e-06 0 134 -Inf 0
"XQ" 0.000572793925111286 0.000512614787760769 0.000405759121155471 0.000361374910467309 0.00419209595861417 134 0.417625972790435 0.676220604021908
"XW" 0.0521660780650994 0.0392185767758993 0.00725120303817138 0.00576508634302046 0.0873373102456624 134 4.43398300211897 9.25079229832368e-06
"XY" 0.000980224734451313 0.000921973344705905 0.000750064243660507 0.000705716699978686 0.00877738283519005 134 0.285204792306719 0.775487249044104
"YA" 0.0137491377416875 0.0106454524249338 0.0125755656300528 0.0100479592644888 0.0270240123781297 134 0.255938432793249 0.797998377620849
"YE" 0 0 5.47607331549421e-05 5.39557364513022e-05 0 134 -Inf 0
"YG" 0 0 1.52741576526675e-07 1.49844413926491e-07 0 134 -Inf 0
"YI" 0 0 1.31615902499636e-05 1.21048122340638e-05 0 134 -Inf 0
"YO" 0.000287984936172569 0.000200824679651364 0.00360650144723693 0.00248075381584589 0.00163937213898513 134 -16.0988998183448 2.59680943358874e-58
"YP" 0.00160079525454222 0.00128522401509329 0.000549054134943363 0.000452679161223564 0.00717384928931693 134 1.34340757018759 0.179140036968467
"YQ" 0.000226142017186793 0.000215624933148944 5.00703984595024e-05 4.79070099170466e-05 0.00249410907488459 134 0.778424385909015 0.436318867216144
"YR" 0 0 1.217748704451e-05 1.19715219033284e-05 0 134 -Inf 0
"YU" 0 0 0.000149026438143898 0.000127878174868646 0 134 -Inf 0
"YY" 0 0 7.94479792782313e-07 7.83032030517437e-07 0 134 -Inf 0
"ZA" 0.000503433404147226 0.000436132317449219 0.00123144607332846 0.00107558117906338 0.00270152417873949 134 -2.73999240427832 0.00614406042770601
"ZC" 0.000547834714519226 0.000474812392946356 0.000622728627386588 0.000540687194616493 0.00318347799292232 134 -0.239535489748168 0.810690380447843
"ZD" 0.0053379565747219 0.00396660878640761 0.00892672651319942 0.00673250211614485 0.0202680028390177 134 -1.57970818979347 0.114173709221462
"ZE" 0.00184363313099386 0.00148520491338621 0.00131270338179375 0.00106835293820945 0.00990102989435211 134 0.487364499323923 0.626000046866525
"ZK" 0 0 5.12527562566652e-05 4.40340810415893e-05 0 134 -Inf 0
"ZM" 0.00517067452816397 0.00406534230095031 0.00762836680912951 0.00583760302041102 0.0110019473171425 134 -1.86470635118687 0.0622225760481003
"ZQ" 0 0 1.1604130731329e-06 1.14641147338056e-06 0 134 -Inf 0
"ZR" 0 0 2.24732313575184e-05 2.19787855252212e-05 0 134 -Inf 0
