"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"OA" 0 0 0.000127335070423898 0.000120724857861879 0 416 -Inf 0
"OE" 0 0 4.38523109246035e-06 4.34100658792607e-06 0 416 -Inf 0
"OI" 0.000126356015779093 7.90879095676867e-05 0.000464547460581048 0.000304475282089782 0.00117866822301145 416 -3.90018018020805 9.61211256137646e-05
"OM" 0 0 6.87906984674301e-05 6.58505541502102e-05 0 416 -Inf 0
"OO" 0 0 4.22270430169772e-05 3.43208325358324e-05 0 416 -Inf 0
"OP" 0.000252053131376563 0.000189873235510441 0.000151900582555966 0.000117544804355567 0.00177497457734466 416 0.831119693889883 0.405906015295758
"OR" 0 0 2.09761169276166e-06 2.05444623063058e-06 0 416 -Inf 0
"OT" 0.000403622867478706 0.000320607638667657 0.00152311677253454 0.00119742704086088 0.00470631567269584 416 -3.79993145603767 0.000144736115461087
"OU" 0 0 8.68064873788e-06 8.41905806581822e-06 0 416 -Inf 0
"OX" 0 0 7.47935272627758e-07 6.98026530573804e-07 0 416 -Inf 0
"OY" 0 0 9.02972854982692e-05 8.43189384764205e-05 0 416 -Inf 0
"OZ" 0 0 6.33200186172171e-06 5.3639942983353e-06 0 416 -Inf 0
"PA" 0 0 2.39834473337226e-06 2.31239480738618e-06 0 416 -Inf 0
"PC" 4.00641025641026e-05 3.96437846546071e-05 6.43758704558413e-05 6.3592235405582e-05 0.000808418910401086 416 -0.604209605334203 0.545704295657006
"PD" 0 0 5.13898129862106e-07 5.12141310263164e-07 0 416 -Inf 0
"PE" 0 0 7.20128997837894e-05 7.06521495417372e-05 0 416 -Inf 0
"PF" 0 0 2.03692597936195e-07 2.03398432085208e-07 0 416 -Inf 0
"PG" 0 0 9.88327848113776e-08 9.8325174221889e-08 0 416 -Inf 0
"PH" 0 0 7.14453866106344e-08 7.08126074472802e-08 0 416 -Inf 0
"PI" 9.61538461538462e-05 8.82939862139204e-05 0.000200090594497895 0.0001864003815985 0.00179970507456861 416 -1.11184089336222 0.266206565863082
"PJ" 3.75600961538462e-05 3.49921189155979e-05 4.09993261154996e-06 3.86882309466587e-06 0.000713675746726404 416 0.889470006210491 0.37375053590077
"PK" 0 0 1.10927801271484e-05 1.0922826432375e-05 0 416 -Inf 0
"PM" 2.82805429864253e-05 2.73427649128578e-05 0.000195123178654971 0.00018929063404014 0.000557643931075282 416 -5.9233162873124 3.15513169698371e-09
"PN" 0 0 0.000440299136469872 0.000432085640904375 0 416 -Inf 0
"PO" 0.000278041661494032 0.000264286920488355 0.000650590340604207 0.000618920145430136 0.00237474406475444 416 -3.04585535929484 0.00232019420967817
"PQ" 0 0 6.24945167785144e-05 6.21896713327651e-05 0 416 -Inf 0
"PS" 0 0 0.000116215844017614 0.000112773088333168 0 416 -Inf 0
"PT" 0.000273930575035063 0.000223828890149763 0.000523534296038783 0.000425443244954732 0.00252904004868311 416 -1.62596955300294 0.103956132524666
"PU" 0.0001232741617357 0.000121320932500412 8.46469345008497e-05 8.31804082264173e-05 0.00247383483899896 416 0.314457981536805 0.753173224860399
"PW" 0.000532838904060602 0.000336485522370343 0.00085604643707309 0.000564737854843403 0.00213317879528001 416 -2.18240139997346 0.0290799211016771
"PY" 0.00592246077502256 0.0040476388858557 0.0114750039627319 0.00779666454214054 0.0137702012757821 416 -5.55296312537614 2.80867340865788e-08
"PZ" 0 0 2.36329775311352e-05 2.33835602157968e-05 0 416 -Inf 0
"QA" 0.00848890621865815 0.00449403570852799 0.00875201133718875 0.00501504660886046 0.00820095732774338 416 -1.29577298913752 0.195053706474187
"QC" 0 0 5.81466217306938e-07 5.6688099505877e-07 0 416 -Inf 0
"QD" 0 0 3.90129413729122e-08 3.85720285055637e-08 0 416 -Inf 0
"QE" 6.16370808678501e-05 5.05635887342488e-05 0.000286700682597331 0.000240540585719676 0.00103064912150907 416 -3.75955849394833 0.000170213478008112
"QF" 0 0 3.13668156391301e-06 3.07423828424972e-06 0 416 -Inf 0
"QG" 0 0 8.65128199289672e-06 8.51274359810334e-06 0 416 -Inf 0
"QH" 0 0 4.40674501104713e-06 4.34600938149132e-06 0 416 -Inf 0
"QJ" 0 0 4.32647402380423e-06 4.09321718338113e-06 0 416 -Inf 0
"QK" 0 0 3.68015431375875e-07 3.61228118229271e-07 0 416 -Inf 0
"QQ" 0 0 4.46166406640819e-05 4.41850468035201e-05 0 416 -Inf 0
"QU" 0.000748735071326054 0.000597284527495655 0.000798491185598013 0.000661970397699257 0.00440669907820288 416 -0.299393726295835 0.76463964845928
"RA" 0.000603457084446613 0.000397230170734545 0.000519680442852399 0.000364159039802812 0.00312362455623166 416 0.215941882799033 0.829033049448001
"RB" 3.38569880823402e-05 3.12927046519281e-05 0.000206096961728785 0.000189563860307716 0.000638029849050062 416 -5.0594981556383 4.20361343808872e-07
"RE" 0 0 1.16051008286607e-06 1.15033308733573e-06 0 416 -Inf 0
"RO" 0.00108596208835404 0.00050662467552443 0.000797921533570232 0.000417599759950061 0.00229869730154327 416 0.789907886357894 0.429581565347855
"RP" 0.000310173697270471 0.000241448313765872 8.10880023253885e-05 6.26542627156829e-05 0.00492029631344698 416 0.741154025807469 0.458600055267848
"RQ" 3.48383500557414e-05 2.70379703850406e-05 1.96786425369409e-05 1.60327313618497e-05 0.000551146976073249 416 0.40726652575189 0.683812245548387
"RT" 0.08045040760147 0.0378592257131024 0.0975849160276244 0.0450144045071477 0.0557925040615864 416 -2.61572029488471 0.00890394633358075
"RU" 0.343657614432422 0.120859040196636 0.324858879605778 0.1185269504981 0.0344356919500511 416 1.38128438336944 0.167191537957003
"RX" 0.0074968147564638 0.00347274189281204 0.0159316081230218 0.00723296493122073 0.0107999491915736 416 -7.10131142589697 1.23578548344453e-12
"RY" 0 0 8.40983616613309e-05 7.99128710499846e-05 0 416 -Inf 0
"RZ" 6.7987567987568e-05 5.69267035097284e-05 0.000286408747594171 0.00023742841557439 0.000852699566599609 416 -4.31749604717127 1.57809233933382e-05
"SA" 0.00216225905144544 0.00159090815896388 0.00207602450297354 0.00157157548585221 0.011021631612519 416 0.0357760741465266 0.971460910916243
"SD" 0.000727627233541372 0.000620612648607873 0.00126187985194498 0.00108307011410867 0.00377367116451767 416 -2.49950728401278 0.0124366142413081
"SI" 9.61538461538462e-05 9.34998124293162e-05 2.20382306488025e-05 2.15251497758129e-05 0.00190618629226426 416 0.770124537866718 0.441226021671313
"SR" 0 0 5.62329784692731e-06 5.53865010226745e-06 0 416 -Inf 0
"SU" 0.00668717376660487 0.00557906850035305 0.00679952263136635 0.00571653302157831 0.0347684940294722 416 -0.080640165266879 0.935728122938427
"SY" 0.000491110464868596 0.000475989237644207 0.000513184341670073 0.000496579348590864 0.0063047588644064 416 -0.0666096069727673 0.946892497475561
"TA" 0 0 2.59362443044125e-05 2.42276204270723e-05 0 416 -Inf 0
"TC" 0.000451089202270279 0.000392435554359912 0.00381355868996116 0.00324581875379289 0.00354088166074967 416 -16.4359704815283 1.05718637559929e-60
"TD" 0.000246452414637766 0.000190301327853442 0.00438465717754354 0.00335316409258594 0.00153490396966981 416 -42.0286852464297 0
"TE" 4.71342383107089e-05 4.62245549408068e-05 1.56695189955547e-05 1.54211269451846e-05 0.000942737268382932 416 0.666430767947231 0.505135801695066
"TI" 0.000138522030505726 0.000108346452818656 0.000181143053900622 0.000147334439702465 0.00125673765014466 416 -0.632751014957997 0.526896249906815
"TM" 0.00431071079749562 0.00259527709233721 0.00661419692541075 0.00415681760093815 0.00797993382904735 416 -3.99117370905434 6.57470996570933e-05
"TQ" 0.00404924245232821 0.00295198617251993 0.00553757712903277 0.00399974076358875 0.0124635610901622 416 -1.71460502072184 0.0864176676175008
"TU" 0.0592668194272636 0.0286988435255035 0.0367580610613026 0.0193468075387814 0.0361578211434606 416 5.27534154217062 1.32509065689583e-07
"UA" 0 0 0.000105434154201285 9.50714335641011e-05 0 416 -Inf 0
"UB" 0 0 0.000177383590796998 0.000172644336555554 0 416 -Inf 0
"UE" 0.000795153249452031 0.00073852146099643 0.000372503950917326 0.000343768393318823 0.00648575904551655 416 1.24139893635436 0.214458411875961
"UF" 0 0 0.000334529931474968 0.000324764553968723 0 416 -Inf 0
"UH" 0.000227083982144711 0.000217012898281635 0.000134748841994561 0.000129574050251008 0.00369250176292786 416 0.482981372499838 0.629108962526146
"UI" 4.98048463164742e-05 4.85508709555829e-05 0.000711037899186005 0.000693387721329997 0.000704563858545909 416 -18.6670698092789 9.17504959368825e-78
"UK" 0 0 8.85722210431201e-05 8.66715950535531e-05 0 416 -Inf 0
"UM" 0.032790034818232 0.0144520248017908 0.0334237833280423 0.0159162987798834 0.0244455556097083 416 -1.22171272467622 0.221816282585409
"UN" 0 0 1.07839097848258e-05 1.07092158366618e-05 0 416 -Inf 0
"UP" 0 0 2.70015356391194e-05 2.69104662922906e-05 0 416 -Inf 0
"UQ" 0 0 3.34204898087583e-06 3.29186542088988e-06 0 416 -Inf 0
"UR" 2.18531468531469e-05 2.11320734911188e-05 0.000652350302495757 0.000630607446094367 0.000431000003746974 416 -28.8420119808875 6.38161696119587e-183
"UT" 0 0 6.86678413343636e-07 6.86073891253714e-07 0 416 -Inf 0
"UU" 0 0 1.7104494596442e-05 1.69154778424499e-05 0 416 -Inf 0
"UY" 0.0001232741617357 0.000116400368443198 4.83168933836667e-05 4.60309838355141e-05 0.00237259256946578 416 0.604932966396145 0.545223537714556
"VE" 0.0504770722014645 0.0269334996234946 0.0441980664328542 0.0236998391856256 0.0438354973879084 416 1.50457949885838 0.132432220314104
"VI" 0.0105115810996566 0.00514415904655845 0.0146558175148657 0.00708704064191421 0.01158535189558 416 -3.42045412400425 0.000625166790147954
"VJ" 0.00682402300815844 0.00434392566756226 0.00553039770394389 0.00348919434114318 0.0148682478113983 416 1.17250983910795 0.240992424190801
"VM" 0 0 2.33613000922393e-06 2.30106869065219e-06 0 416 -Inf 0
"VP" 7.28438228438228e-05 5.8755072138598e-05 9.69784394116877e-05 7.79594225292099e-05 0.00119719454231237 416 -0.327176090189872 0.743534703873585
"VS" 0.000128240590399399 0.000101802365214888 0.000709869563601449 0.000557623630055539 0.00137884526388789 416 -6.74257390587664 1.55605044791064e-11
"VX" 0.0115873902657829 0.00651817251534177 0.0208230476978664 0.0115789647310228 0.0206440928128281 416 -4.99999268477635 5.73324895527703e-07
"VY" 0.0116138019352923 0.00841181459117636 0.0198587551968912 0.0141174246589713 0.0317326846550218 416 -3.667261990458 0.000245161570533826
"WC" 0.000491488118146839 0.000331021563705443 0.00513010648975838 0.00336985914629686 0.00270586144187713 416 -22.9059653867914 4.05179501111023e-116
"WE" 0.00155686924002869 0.00126077051420768 0.00169501808089471 0.00137480935091114 0.0121203939211793 416 -0.191903417476311 0.847817860439888
"WF" 0.000887800018272627 0.000726187775174693 0.000674493132751486 0.000567902351129547 0.00477808952027169 416 0.675667931711428 0.499251500650195
"WH" 0.000835552775918397 0.000713901516632367 0.00161642648140518 0.0013872084744038 0.0105661181705382 416 -1.29970354709347 0.193702594185445
"WM" 0 0 6.43944115941434e-05 5.40522537113276e-05 0 416 -Inf 0
"WQ" 0.000500982357562642 0.000445895920870138 0.00096141298814797 0.000850899229482772 0.00466834265599114 416 -1.76946717570972 0.0768159438555221
"WU" 0 0 0.000196722389841976 0.000169732417290414 0 416 -Inf 0
"WV" 0 0 0.000194450712806611 0.000164333694450042 0 416 -Inf 0
"WY" 0 0 5.17724064310583e-05 4.65046458894608e-05 0 416 -Inf 0
"XA" 0 0 4.87666459879009e-05 4.68727805080269e-05 0 416 -Inf 0
"XE" 0 0 4.0869325305278e-06 3.95249538571499e-06 0 416 -Inf 0
"XQ" 0.000859629792186843 0.000751977846959084 0.000405759121155471 0.000361374910467309 0.00761033248315652 416 1.04683573268122 0.295175346887526
"XW" 0.00262081538923613 0.00211381717570348 0.00725120303817138 0.00576508634302046 0.0254168912839436 416 -2.93000312674592 0.00338958593157069
"XY" 0.000715413281008302 0.000669210111568391 0.000750064243660507 0.000705716699978686 0.00695272219971948 416 -0.107093481563987 0.914714818386456
"YA" 0.00543703260578751 0.00445191206218921 0.0125755656300528 0.0100479592644888 0.0252520330770445 416 -4.51992974925274 6.18601550466719e-06
"YE" 0 0 5.47607331549421e-05 5.39557364513022e-05 0 416 -Inf 0
"YG" 0 0 1.52741576526675e-07 1.49844413926491e-07 0 416 -Inf 0
"YI" 0 0 1.31615902499636e-05 1.21048122340638e-05 0 416 -Inf 0
"YO" 0.00350530130307122 0.00226671047460489 0.00360650144723693 0.00248075381584589 0.00701464035909373 416 -0.62236187052845 0.533703946560695
"YP" 0.000550337799638173 0.000454515779683576 0.000549054134943363 0.000452679161223564 0.00466175992642673 416 0.0080355518211367 0.993588626261624
"YQ" 0 0 5.00703984595024e-05 4.79070099170466e-05 0 416 -Inf 0
"YR" 0 0 1.217748704451e-05 1.19715219033284e-05 0 416 -Inf 0
"YU" 2.42812742812743e-05 2.05374448280645e-05 0.000149026438143898 0.000127878174868646 0.000418859528433186 416 -5.22688338142966 1.72391154305143e-07
"YY" 0 0 7.94479792782313e-07 7.83032030517437e-07 0 416 -Inf 0
"ZA" 0.000576841519780201 0.000500795269882646 0.00123144607332846 0.00107558117906338 0.00904648240437343 416 -1.29590461177876 0.195008350196273
