"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"RT" 0.323868353278676 0.125238789808744 0.283769150666139 0.113769494697525 0.0426070737264081 111 2.83606714830998 0.00456728422559141
"RU" 0.157607098454292 0.0693456712079914 0.140011801266225 0.0639016869668162 0.047441857418568 111 1.20897317520625 0.226673151220271
"RX" 0.0160360589322406 0.00768768019719204 0.0163987840356711 0.00805222128542016 0.0179123245196865 111 -0.214415425537795 0.830223113538317
"RY" 0 0 6.32577847010866e-05 6.0289320017759e-05 0 111 -Inf 0
"RZ" 0.000187687687687688 0.000148428478142983 0.0012064178884896 0.000936789773140855 0.0015624131410165 111 -5.3160725663408 1.06030878108694e-07
"SA" 0.000827399147667905 0.00064284554375432 0.00175293584307515 0.0013640720067901 0.00445264092111783 111 -1.7065360595105 0.0879083184691545
"SD" 0.000548048048048048 0.000462831772474849 0.0020937469036838 0.00176000514128249 0.00359822196786464 111 -3.79814519316308 0.000145782923189072
"SI" 0 0 8.10134906467045e-07 7.99576749060915e-07 0 111 -Inf 0
"SR" 0 0 1.69825419468786e-07 1.68289363720149e-07 0 111 -Inf 0
"SU" 0.00765281410442701 0.00649422945787302 0.00438627067989154 0.00375556988285612 0.0666067681079859 111 0.433192749759817 0.664874745637726
"SY" 0.00135985041645419 0.00132097862201955 0.000124194375106732 0.000121099006656049 0.0138943001577278 111 0.909834682500719 0.362909700836922
"TA" 0 0 7.83809628317474e-07 7.53117754650931e-07 0 111 -Inf 0
"TC" 0.0096599711077081 0.00732631431033704 0.0242285390029068 0.0183337666310716 0.0412439255652684 111 -2.81182512970961 0.00492612768084035
"TD" 0.00759958385361055 0.00552297192865856 0.00861216188072799 0.00630467917977533 0.0357621689153788 111 -0.230293552758176 0.817863670143966
"TE" 0 0 4.70504858975678e-06 4.66147880146741e-06 0 111 -Inf 0
"TI" 0 0 0.000168226527966719 0.000143712817556662 0 111 -Inf 0
"TM" 0.0127456220353508 0.00791312621048721 0.00928383465314144 0.00591128941379309 0.0208444619362105 111 1.01181116712113 0.311628349552306
"TQ" 0.0119893893726774 0.00784399561679972 0.021388173886351 0.0138843953754024 0.0337100197847885 111 -1.88785295267522 0.0590456940583159
"TU" 0.0144204677553189 0.0083896995774799 0.020083765400208 0.0118294680485289 0.0226504630575841 111 -1.59997654391518 0.109603787033773
"UA" 0 0 1.92554707844419e-05 1.77226512366763e-05 0 111 -Inf 0
"UB" 0.00128700128700129 0.00126027469078574 5.98877873879917e-05 5.88706524306966e-05 0.0132579374638942 111 0.954716900713899 0.33972088074169
"UE" 0.000346500346500347 0.000323233209789481 0.000146802191862457 0.000137115901365117 0.00340224862240912 111 0.576344569899044 0.564382302742702
"UF" 0 0 5.07107879494212e-05 4.97353411624668e-05 0 111 -Inf 0
"UH" 0.00122850122850123 0.00119380731183344 3.38608017371834e-05 3.30637172295321e-05 0.0125373958736969 111 0.975417282168221 0.329353314485047
"UI" 0.000169981302056774 0.000166816172825718 9.05420514191654e-05 8.91322376924736e-05 0.00175573070597397 111 0.466159781758165 0.641101134730761
"UK" 0 0 3.2322525719184e-05 3.19146210286671e-05 0 111 -Inf 0
"UM" 0.0207703995720958 0.0116078113803158 0.00816803897700173 0.00472051667245537 0.0344657086347975 111 2.10534340392503 0.0352614264863139
"UN" 0 0 2.83451599862242e-06 2.82167301001216e-06 0 111 -Inf 0
"UP" 0 0 1.0091652673909e-05 1.00725979876327e-05 0 111 -Inf 0
"UQ" 0 0 1.17888353305761e-05 1.16060560760197e-05 0 111 -Inf 0
"UR" 0 0 9.63528170869228e-05 9.42180373386018e-05 0 111 -Inf 0
"UT" 0 0 1.01916300769402e-06 1.01808747699753e-06 0 111 -Inf 0
"UU" 0 0 1.70741193294402e-05 1.6892410344573e-05 0 111 -Inf 0
"UY" 0 0 3.00984386166432e-05 2.91609544230919e-05 0 111 -Inf 0
"VE" 0.0284279805770803 0.0157740675380805 0.0575780916363029 0.0310496955790157 0.0297830795858249 111 -5.40369666719284 6.5281305594453e-08
"VI" 0.0037293851204258 0.00201626939921007 0.00949730111935696 0.00506194259758786 0.00835080116080427 111 -3.84252452483991 0.000121775241368318
"VJ" 0 0 0.00267885859583767 0.00176425675908984 0 111 -Inf 0
"VM" 0 0 4.6647896602301e-06 4.58625302003105e-06 0 111 -Inf 0
"VP" 0 0 0.000245568345811887 0.000193445479048307 0 111 -Inf 0
