"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"EI" 0.000136143399607252 0.000130261220535525 0.000181205599896664 0.000173067881164852 0.00241340039109796 8446 -1.63007470933337 0.103085708149231
"EN" 0 0 0 0 0 8446 NA NA
"EO" 0 0 3.12103530983298e-07 3.09255386389034e-07 0 8446 -Inf 0
"EP" 0.00558048003332332 0.00513090631060877 0.00449297289959411 0.00414836923427894 0.0245287118323752 8446 3.68128757536215 0.000232059085005879
"EQ" 0.00689349028899473 0.004774826204569 0.00566341788443326 0.00399035866503666 0.0217005993157492 8446 3.32222305726261 0.000893032726554406
"ER" 0.00119791579742933 0.00102011800895682 0.000715079042883843 0.000613694403993241 0.00764048926347241 8446 4.88858636886919 1.01562637924533e-06
"ES" 0.000228537665022088 0.000220953573501607 0.000257543714000854 0.000249567590000123 0.00346413379423898 8446 -0.759118725481957 0.447781538526529
"ET" 0.000293426973846507 0.00027668056970521 0.000320051724675177 0.000302355305728194 0.0038803979549814 8446 -0.608072353854191 0.543139487220018
"EU" 0.000192002711980803 0.000181659360115354 0.00011173494646195 0.000105982209990631 0.00425863142215718 8446 1.63312810674773 0.102442056365298
"EV" 0.00158232591435165 0.00135031375029906 0.00128626063539365 0.00109800742718421 0.0079361126849584 8446 2.92176880170109 0.00348049796264052
"EW" 0.000328640630135345 0.000316981616283284 0.000234802484814294 0.000227005100620574 0.00442734879435734 8446 1.86771657032109 0.0618015877096011
"EX" 0.000721492587709049 0.000685216913836189 0.000698905166338072 0.000665584684430595 0.00645137592534353 8446 0.279668021185279 0.779732215046093
"FA" 0 0 1.2139560005276e-05 1.20025626110732e-05 0 8446 -Inf 0
"FE" 0.000124540033709242 0.000112058352735644 4.06729850151076e-05 3.6800840476819e-05 0.00377370321562941 8446 1.8327686800794 0.0668369786977121
"FF" 0.000235659158560282 0.000199532813483832 0.000421748038082666 0.000354474357551534 0.00425180920770811 8446 -3.3490347206252 0.00081093632701723
"FI" 2.44275015791838e-05 2.27923721984767e-05 3.31158487203077e-05 3.08104086637523e-05 0.000848991566749581 8446 -0.867940970282491 0.385426648669697
"FS" 0 0 2.19261629225899e-07 1.27777499503038e-07 0 8446 -Inf 0
"FU" 6.17286181535877e-05 5.85490856881372e-05 3.64473945501827e-05 3.45795227841694e-05 0.00202920816720157 8446 1.08557304579558 0.277667930302313
"FY" 0.000306282576316079 0.0002847405230462 0.000639454872001921 0.000592668257982201 0.00644021546941236 8446 -4.39414059212732 1.11211828280145e-05
"GA" 0.000322594357972415 0.000278831106119136 0.000506391018257423 0.000434335670628217 0.00574543220207117 8446 -2.48740197998379 0.0128679908396906
"GC" 8.37145780281185e-05 8.31936547168741e-05 4.34924122930596e-05 4.32217858428991e-05 0.00211584544988354 8446 1.73618520384592 0.0825310926178588
"GM" 0.0020027945314231 0.00137397398057397 0.00255393138138757 0.00177474255732096 0.0112045398656914 8446 -3.28719278205005 0.00101191534234822
"GU" 0.000392631374063768 0.000363702683350773 0.000449421874480158 0.000415913999307581 0.0050236131470983 8446 -0.955155299653557 0.339499167135704
"GY" 0.000116868131365503 0.000115240928164787 0.000176815025293825 0.000174408143629654 0.00282120051187667 8446 -1.92740382050654 0.0539293238751108
"HA" 0.000124188878735539 0.000117284523399793 0.000127656988115381 0.000120895826489762 0.00265526378306816 8446 -0.124991881679532 0.900529977417427
