"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"WF" 0.000171151936655478 0.000146789560704787 0.000674493132751486 0.000567902351129547 0.00147973569807639 993 -8.96786177164466 3.02326132201496e-19
"WH" 0.000456113029347398 0.000397076047913024 0.00161642648140518 0.0013872084744038 0.00653487506903385 993 -4.77452991359574 1.80127508854243e-06
"WM" 0.000209801946962068 0.000175618491733396 6.43944115941434e-05 5.40522537113276e-05 0.00347558613887465 993 1.10219781308182 0.270375682541106
"WQ" 0.000882803757864689 0.000765268308249523 0.00096141298814797 0.000850899229482772 0.00771399493543477 993 -0.349804901947818 0.726485119968517
"WU" 0.000227037977286297 0.000194419948788243 0.000196722389841976 0.000169732417290414 0.0038584225626161 993 0.201624128312977 0.840210580933929
"WV" 0.000227984782365447 0.00019400706056357 0.000194450712806611 0.000164333694450042 0.00309209889600119 993 0.302404370512396 0.762343823435233
"WY" 0 0 5.17724064310583e-05 4.65046458894608e-05 0 993 -Inf 0
"XA" 4.19603893924136e-05 4.02205647380765e-05 4.87666459879009e-05 4.68727805080269e-05 0.00126728746339681 993 -0.165411543074393 0.868620068765589
"XE" 0 0 4.0869325305278e-06 3.95249538571499e-06 0 993 -Inf 0
"XQ" 0.000185338861484654 0.00016697194794945 0.000405759121155471 0.000361374910467309 0.00204939389271522 993 -2.98917998385336 0.00279727301402886
"XW" 0.0135187507862895 0.0105501738362605 0.00725120303817138 0.00576508634302046 0.0340055681059221 993 4.43419178101436 9.24183315834947e-06
"XY" 0.000373474843780048 0.000352481647022977 0.000750064243660507 0.000705716699978686 0.00438088782072883 993 -2.540833960712 0.0110588423483667
"YA" 0.00636470012357045 0.00521178830537165 0.0125755656300528 0.0100479592644888 0.0220945956363363 993 -6.89747621133789 5.29345037963996e-12
"YE" 2.05520274575087e-05 2.02015694884837e-05 5.47607331549421e-05 5.39557364513022e-05 0.000636551427455958 993 -1.67096949730655 0.0947277028780992
"YG" 0 0 1.52741576526675e-07 1.49844413926491e-07 0 993 -Inf 0
"YI" 0 0 1.31615902499636e-05 1.21048122340638e-05 0 993 -Inf 0
"YO" 0.00167038252539382 0.00118542642047928 0.00360650144723693 0.00248075381584589 0.0089045932991315 993 -4.58395226308897 4.56268446390254e-06
"YP" 0.000241776515422749 0.000205896591396028 0.000549054134943363 0.000452679161223564 0.00215319755870364 993 -3.61164643296304 0.000304259203337847
"YQ" 4.19603893924136e-05 4.00736566407922e-05 5.00703984595024e-05 4.79070099170466e-05 0.00126271240778958 993 -0.195487003429955 0.845011711169347
"YR" 2.05520274575087e-05 2.01606665375839e-05 1.217748704451e-05 1.19715219033284e-05 0.000635265865576982 993 0.406216580118926 0.684583472682737
"YU" 3.43750734416429e-05 3.02114635975418e-05 0.000149026438143898 0.000127878174868646 0.000851557864215415 993 -3.61415708043904 0.000301326342861429
"YY" 0 0 7.94479792782313e-07 7.83032030517437e-07 0 993 -Inf 0
"ZA" 0.00024307631135916 0.000215961645437336 0.00123144607332846 0.00107558117906338 0.00216444691510354 993 -12.5150895376665 6.1738220766461e-36
"ZC" 0.000204087456622992 0.000179803706092894 0.000622728627386588 0.000540687194616493 0.00194727812545414 993 -5.84001081320567 5.21974342365943e-09
"ZD" 0.00153517896262927 0.00119910449794462 0.00892672651319942 0.00673250211614485 0.0108988598610897 993 -15.9987272553058 1.30413952125134e-57
"ZE" 0.000360215878367161 0.0003022337228664 0.00131270338179375 0.00106835293820945 0.00417115449362576 993 -5.78781583474195 7.13075277267242e-09
"ZK" 0 0 5.12527562566652e-05 4.40340810415893e-05 0 993 -Inf 0
"ZM" 0.00673078947267138 0.00510454996361325 0.00762836680912951 0.00583760302041102 0.0150903497647095 993 -1.530772766899 0.125825562406396
"ZQ" 0 0 1.1604130731329e-06 1.14641147338056e-06 0 993 -Inf 0
"ZR" 1.10664763232739e-05 1.08618533378917e-05 2.24732313575184e-05 2.19787855252212e-05 0.000342255741760628 993 -1.02354947072806 0.306048122067317
