"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"EP" 0.000277770704241292 0.00026276814099807 0.000404497004897642 0.000381814021031931 0.00244033988492771 600 -1.19492232973186 0.232117377644766
"EQ" 0.0032106803554112 0.00229960451705251 0.0101899752900275 0.00699364871759588 0.0124778265111389 600 -9.2147563609236 3.11986007827092e-20
"ER" 0.000203703703703704 0.000182923409706584 5.49198585833289e-05 4.89292780189196e-05 0.00317770935690372 600 1.03287372852084 0.301662994676409
"ES" 0 0 1.4453384000232e-05 1.41698850140466e-05 0 600 -Inf 0
"ET" 0 0 8.96090793027364e-05 8.60419190759744e-05 0 600 -Inf 0
"EU" 0 0 0.000164665877880281 0.000155846035593657 0 600 -Inf 0
"EV" 0.000981535023179408 0.000867220976118936 0.000621928444638436 0.000551540079231641 0.00688491643607254 600 1.12311765305771 0.261387529679594
"EW" 7.54147812971342e-05 7.37523158869758e-05 4.22311973084473e-05 4.12803297892209e-05 0.00128738519265123 600 0.617839923344506 0.536680863723053
"EX" 7.57575757575758e-06 7.32104887119836e-06 9.49029066997441e-05 9.16638473453532e-05 0.000179298887783389 600 -11.5224819458814 1.01640422067709e-30
"FA" 0 0 9.16242394267159e-06 9.08129057149313e-06 0 600 -Inf 0
"FE" 0 0 8.59643068653925e-05 7.70113567261021e-05 0 600 -Inf 0
"FF" 0.000857847125992287 0.000632989984985709 0.00156155380010257 0.00117152037353073 0.00516497590055681 600 -2.55398028628915 0.0106499286105702
"FI" 0.000151515151515152 0.000144712371834757 1.33337429094489e-05 1.27592054026426e-05 0.00354411073904996 600 0.911985971944736 0.36177610220089
"FS" 0 0 1.80665339860411e-07 1.17100529271285e-07 0 600 -Inf 0
"FU" 5.95238095238095e-05 5.58975831813045e-05 2.93970779881083e-05 2.75104088266098e-05 0.00136890145765532 600 0.507955426737013 0.611484602676559
"FY" 0.000616090003186777 0.000561309515878325 0.00118639590812955 0.00108447964343842 0.00552221890986759 600 -2.32062488305041 0.0203070980330628
"GA" 0.00213491703589442 0.00178455367949282 0.00112976401024442 0.000956024208828193 0.0163567037986916 600 1.24076003635214 0.214694408491009
"GC" 0 0 5.98221142045862e-06 5.96011099089598e-06 0 600 -Inf 0
"GM" 0.00125247132176024 0.000911685926112675 0.00141483338851615 0.000994780800965133 0.0106789715941086 600 -0.19059891847754 0.84883983758895
"GU" 1.58730158730159e-05 1.50935963559588e-05 3.99164721170541e-05 3.80964775561842e-05 0.000369710643014304 600 -1.52403839648814 0.127499119882613
"GY" 3.7037037037037e-05 3.65468841790894e-05 0.000141774517277263 0.000139743680860363 0.000895162908124789 600 -2.82383790329729 0.00474523770520924
"HA" 0.000192760942760943 0.000183734886001037 0.00014071467190548 0.000133184408737029 0.0043249695030641 600 0.286297684788894 0.774650131219801
"HB" 0.000555555555555556 0.000505132159682766 0.00021976720761717 0.000199692182733574 0.0123618791857714 600 0.605225208343829 0.545029368437402
"HE" 2.27831136922046e-05 1.80089043764581e-05 0.000522951263869937 0.000404806501590478 0.00031837046445882 600 -29.759567946086 1.30408006333825e-194
"HF" 0 0 0.000141010101434456 0.000124976257692178 0 600 -Inf 0
"HI" 9.00900900900901e-06 8.10263385697204e-06 0.00030064749775225 0.000265417403122758 0.000198471653599534 600 -31.7571742136501 2.52780013808267e-221
"HL" 0.00223492854032072 0.00173374928731086 0.0041120509656285 0.0031958824121104 0.014242211205272 600 -2.51469384926284 0.0119135787808438
"HQ" 0 0 7.38302757937544e-06 7.21392787999421e-06 0 600 -Inf 0
"HT" 1.58730158730159e-05 1.39080288337761e-05 8.83271218663663e-05 7.84439831168459e-05 0.000340688900696054 600 -4.64001491490134 3.48384033037659e-06
"HY" 0.00179185568272853 0.00130801277411708 0.00118728212057208 0.000881897865653083 0.00624101093943519 600 1.67242792499258 0.0944399693727821
"IA" 0.00617958731203581 0.00423909555783957 0.00860092816491347 0.00599767150163764 0.0146337936076339 600 -2.94360700426408 0.00324411655590959
"ID" 0 0 4.65185333921754e-06 4.5831030865533e-06 0 600 -Inf 0
"IF" 0 0 1.988297042763e-05 1.93557112603455e-05 0 600 -Inf 0
"IG" 0.00186989730525779 0.00137340152323715 0.00278915399442541 0.00206860006988403 0.00998512482058875 600 -1.70541854989941 0.0881163911387315
"IH" 0 0 1.5236968828077e-05 1.48925386163907e-05 0 600 -Inf 0
"II" 0 0 1.74800882559562e-05 1.70882738028609e-05 0 600 -Inf 0
"IJ" 0 0 7.03419306546887e-05 6.83681694184857e-05 0 600 -Inf 0
"IK" 0 0 9.52184719530452e-06 9.40125564633833e-06 0 600 -Inf 0
"IL" 0 0 3.26587345132281e-07 3.22972495373009e-07 0 600 -Inf 0
"IM" 0 0 1.26462785226695e-05 1.24519902242795e-05 0 600 -Inf 0
"IO" 0 0 1.43903716977516e-06 1.43125440952604e-06 0 600 -Inf 0
"IP" 0 0 9.9518738356526e-07 9.88339457972811e-07 0 600 -Inf 0
"IQ" 0.000291861953626659 0.000285808490118827 0.000279161969174976 0.000273324970195152 0.00342838592932371 600 0.089191399793496 0.928929800108835
"IU" 2.8735632183908e-05 2.83896189976211e-05 5.88942701540055e-05 5.81799309807646e-05 0.000695377445335308 600 -1.04937346079487 0.294006267853692
"IX" 0 0 1.28520819853646e-06 1.28214307616711e-06 0 600 -Inf 0
"IY" 0 0 1.10441473408796e-05 1.00537622677989e-05 0 600 -Inf 0
"JA" 4.64593114241002e-05 4.45655629331743e-05 0.000288585245837262 0.000276784828656487 0.000860651370544263 600 -6.6091652082792 3.86493215234018e-11
"JB" 0 0 1.54331547429046e-05 1.51880506077121e-05 0 600 -Inf 0
"JI" 0 0 0.000170452906014221 0.00014854123109707 0 600 -Inf 0
"JM" 0 0 8.47956212470619e-06 7.58826744998523e-06 0 600 -Inf 0
"JO" 0.000138888888888889 0.000123700988207524 0.000264524395184507 0.00023124422363205 0.00216136196533174 600 -1.21879655653912 0.222921418800934
"JS" 0 0 2.1076713842922e-06 2.00714202315213e-06 0 600 -Inf 0
"JU" 0 0 5.7737657464953e-06 5.50379361218454e-06 0 600 -Inf 0
"JW" 0 0 4.46908998602069e-07 4.33884524286265e-07 0 600 -Inf 0
"JY" 5.04967791243586e-05 4.61114331532841e-05 0.000145883173002369 0.000133655330465249 0.000905091545548532 600 -2.36923965938674 0.0178246990965402
"KA" 0 0 2.47734858705335e-06 2.42059119277735e-06 0 600 -Inf 0
"KI" 0.00888719361873477 0.0071471811643567 0.0045668744612718 0.00372834184427192 0.0544450888639457 600 1.538139072139 0.124014614376392
"KM" 0.0302195225572627 0.0223104898408406 0.0146482011892006 0.0111139470942413 0.0561896234959243 600 4.88093973692808 1.05581505027123e-06
"KU" 0 0 5.34755673294757e-06 5.279316801163e-06 0 600 -Inf 0
"KV" 0 0 3.69185694497361e-07 3.64714867862403e-07 0 600 -Inf 0
"KY" 0 0 6.43798436495631e-07 6.41599255266758e-07 0 600 -Inf 0
"LE" 0 0 1.18629911354862e-05 1.17776391301918e-05 0 600 -Inf 0
"LI" 0.00672602602242698 0.00351061965611468 0.0067463070819868 0.00350063853816338 0.0161726998155825 600 0.0151172323248455 0.987938653125719
"LJ" 0.0027399242630624 0.00193166098967302 0.00351225220580222 0.00243589851717751 0.0124798945560755 600 -0.989691576318091 0.32232489358051
"LQ" 0.000289922348274751 0.000234927807054221 0.00151712707137251 0.00122110463297877 0.00249477701145908 600 -9.68274923400816 3.56984763839094e-22
"MA" 0.0128634512034327 0.00926763647623174 0.00727344285669337 0.00549555865697917 0.0271125693858137 600 3.40789019135665 0.000654672342907751
"MC" 0.000181765572390572 0.000134398779078632 0.000235967572313731 0.000177136090149106 0.00201185580436003 600 -0.520338509720181 0.602827659656602
"ML" 2.34741784037559e-05 1.71046223619127e-05 3.93342680655631e-05 2.89332404975737e-05 0.000418903622586397 600 -0.691664555577456 0.489148010799568
"MM" 0 0 1.4306982769641e-05 1.41467616531309e-05 0 600 -Inf 0
"MQ" 0.00018350930115636 0.000157844158783279 9.31734692973427e-05 7.99290996693075e-05 0.00273755115580621 600 0.697163732276677 0.485700333067484
"MR" 0.000350877192982456 0.000340323396403553 2.6300862501803e-05 2.54277648277705e-05 0.00833291183741371 600 0.92564716229076 0.354629375231881
"MU" 0 0 3.35544075384547e-06 3.16294951783636e-06 0 600 -Inf 0
"MW" 0 0 7.0819172258489e-06 6.61211186271855e-06 0 600 -Inf 0
"MY" 0.001670657167277 0.00127891161190509 0.00341452757115404 0.00252673321105864 0.00980031981603103 600 -3.11880251392425 0.00181587626670034
"NE" 0.00495111992109566 0.00390073848402518 0.00837921463650146 0.00657515985969941 0.0141287958428888 600 -4.63660725262109 3.54174458034583e-06
"NI" 0.00472999020095346 0.00376055227598286 0.00634007048959633 0.00512419533121828 0.01837826240311 600 -1.81748938139627 0.069142212762724
"NM" 0 0 7.20927576421401e-06 7.03946659176122e-06 0 600 -Inf 0
"NN" 0.00277304379900566 0.00236736257177858 0.00228502867899796 0.00196504583822412 0.0160377086818329 600 0.614471014371267 0.538904121346427
"NQ" 0 0 0.000312375389882808 0.000287357961883491 0 600 -Inf 0
"NS" 0 0 4.38645681777084e-05 4.25228018939641e-05 0 600 -Inf 0
"NU" 0 0 7.98698400886083e-05 7.75203525646678e-05 0 600 -Inf 0
"OA" 0 0 4.15428751387398e-05 4.00353264339768e-05 0 600 -Inf 0
"OE" 0 0 1.85523250966524e-06 1.83703322412203e-06 0 600 -Inf 0
"OI" 0.000136906639662304 9.39622138802104e-05 0.00050229419983677 0.000344758452462871 0.00123507108926637 600 -4.97398748360095 6.55895456665341e-07
"OM" 0 0 0.000138284857264306 0.000131965497643681 0 600 -Inf 0
"OO" 5.84795321637427e-06 4.57024041003353e-06 0.000131373861419201 0.000102682783748908 0.000111951873564013 600 -21.4668732997602 3.17686278266296e-102
"OP" 0 0 0.000294900500993688 0.000232096852849482 0 600 -Inf 0
"OR" 6.94444444444444e-05 6.8216985928903e-05 2.44767671110642e-06 2.40039067482488e-06 0.0016708285649849 600 0.964892978001208 0.334598418918789
"OT" 0.000469525789712955 0.000392456921686787 0.00105236362938865 0.000862507584132433 0.00455610179438335 600 -2.52712588131469 0.0115000275062386
"OU" 0 0 3.84719805753667e-06 3.7768612455021e-06 0 600 -Inf 0
"OX" 0 0 7.55489021446354e-07 7.12975821974205e-07 0 600 -Inf 0
"OY" 4.13223140495868e-05 3.94241947118083e-05 2.01528883913272e-05 1.90879629264914e-05 0.000965465217951321 600 0.515952208725831 0.605887788522416
"OZ" 0 0 6.49148982451831e-06 5.5894998737563e-06 0 600 -Inf 0
"PA" 0 0 4.59996895611782e-06 4.45560971056978e-06 0 600 -Inf 0
"PC" 0 0 3.73394596080556e-05 3.69439164322567e-05 0 600 -Inf 0
"PD" 0 0 6.05228888532376e-07 6.02896394846245e-07 0 600 -Inf 0
"PE" 0 0 1.37865143651578e-05 1.36080870084014e-05 0 600 -Inf 0
"PF" 0 0 1.0483050584493e-07 1.04681662321909e-07 0 600 -Inf 0
"PG" 0 0 0 0 0 600 NA NA
"PH" 0 0 2.57311241619373e-07 2.55297190580512e-07 0 600 -Inf 0
"PI" 0 0 2.90657590932213e-05 2.77972546978559e-05 0 600 -Inf 0
"PJ" 0 0 4.60875541839812e-06 4.44271409823139e-06 0 600 -Inf 0
"PK" 0 0 5.19703581464068e-06 5.14842862264042e-06 0 600 -Inf 0
"PM" 2.8735632183908e-05 2.82129955176377e-05 8.46649047010796e-05 8.31001965500973e-05 0.000691053827402268 600 -1.94551611767322 0.0517128917826499
"PN" 0.000297637003519356 0.000293881212658552 9.35526070188284e-05 9.24279266227401e-05 0.00552236262967055 600 0.893562757257985 0.371555880269578
"PO" 0.000381579715219421 0.000368045858350689 0.00029723341637564 0.000286880506965832 0.00610685087761261 600 0.3255584583135 0.744758446667287
"PQ" 4.62962962962963e-05 4.61542739051121e-05 1.51711816866855e-05 1.51311502643583e-05 0.00113049278512485 600 0.672192022337662 0.501461459069791
"PS" 5.55555555555556e-05 5.42003604342057e-05 0.000100592989269614 9.79103883775472e-05 0.00132750180340382 600 -0.806531974792443 0.419936179076598
"PT" 0.000865097375961263 0.000679228755130728 0.000718906630548478 0.000566652184421137 0.00599834634098979 600 0.45971862836007 0.645718196668218
"PU" 0 0 2.87199933829679e-05 2.839266828892e-05 0 600 -Inf 0
"PW" 0.000999265120286703 0.000633547096212711 0.00126106694267299 0.000834667162160867 0.00556843526430167 600 -0.884703718773799 0.376316449467451
"PY" 0.0442177257669165 0.0259087782569855 0.0334712708968167 0.0202910328665664 0.0424930365833222 600 3.2383211033687 0.00120235400490109
"PZ" 0 0 1.41553941521801e-05 1.4072051412972e-05 0 600 -Inf 0
"QA" 0.00890423693787338 0.00527444295820607 0.00843284478495015 0.00520217819691106 0.0128058838082585 600 0.138226923035688 0.890061077826195
"QC" 0 0 2.193725937207e-06 2.14946721403658e-06 0 600 -Inf 0
"QD" 0 0 0 0 0 600 NA NA
"QE" 3.54609929078014e-05 3.04749490073036e-05 0.000325755830225283 0.000281567114475298 0.000746458005674512 600 -8.23954836215202 1.72861927360765e-16
"QF" 0 0 4.90746860107666e-06 4.84023095374721e-06 0 600 -Inf 0
"QG" 0 0 4.70244643078377e-06 4.65967307086674e-06 0 600 -Inf 0
"QH" 0 0 2.45310500545039e-06 2.43270300273856e-06 0 600 -Inf 0
"QJ" 0 0 1.64361652124952e-06 1.58541528854356e-06 0 600 -Inf 0
"QK" 0 0 2.71877272458994e-07 2.67799529278946e-07 0 600 -Inf 0
"QQ" 0 0 2.28393517922331e-05 2.26871253444174e-05 0 600 -Inf 0
"QU" 0.00149141291750371 0.00128100947745103 0.00131314589235962 0.00113997158918171 0.00970781765051158 600 0.355868716426999 0.721938884808341
"RA" 0.000100993360126772 7.71393655849416e-05 0.00018834832912618 0.000146135019771049 0.00112975194196307 600 -1.49594031174509 0.13466921015159
"RB" 0 0 1.53225872912491e-05 1.43439735842203e-05 0 600 -Inf 0
"RE" 0 0 7.03670397687684e-07 6.99849617717324e-07 0 600 -Inf 0
"RO" 0.000109714113866938 6.72159096810938e-05 0.000232075641757778 0.000145108646158049 0.000819888893550629 600 -2.32711359476213 0.0199592201409163
"RP" 0 0 1.91182161631914e-05 1.54974827851359e-05 0 600 -Inf 0
"RQ" 0.000277777777777778 0.000237269011907913 3.27507208130208e-05 2.83453236145204e-05 0.00581070306500877 600 0.880713445126495 0.378472937725896
"RT" 0.322559283087053 0.129705726445709 0.283769150666139 0.113769494697525 0.0370129950906183 600 10.5464678311557 5.27427542095531e-26
"RU" 0.116765718118539 0.0558801195522995 0.140011801266225 0.0639016869668162 0.0455022683766833 600 -4.31819067573587 1.57313499190887e-05
"RX" 0.0159365581989542 0.00809451339242474 0.0163987840356711 0.00805222128542016 0.0185001092011656 600 0.0559964707137404 0.955344618714127
"RY" 0 0 6.32577847010866e-05 6.0289320017759e-05 0 600 -Inf 0
"RZ" 8.7719298245614e-05 6.83248182061062e-05 0.0012064178884896 0.000936789773140855 0.00167297137010367 600 -12.7156748590832 4.83913579341779e-37
"SA" 0.00212563892549941 0.00163704262147114 0.00175293584307515 0.0013640720067901 0.0117891526483937 600 0.567164359207388 0.57060252012729
"SD" 0.00247994991095533 0.00206243063433075 0.0020937469036838 0.00176000514128249 0.0145471457256981 600 0.509232640647321 0.610589166450055
"SI" 0 0 8.10134906467045e-07 7.99576749060915e-07 0 600 -Inf 0
"SR" 0 0 1.69825419468786e-07 1.68289363720149e-07 0 600 -Inf 0
"SU" 0.00410254283462671 0.00351215623132847 0.00438627067989154 0.00375556988285612 0.0254639386720219 600 -0.234150439313419 0.814868189204866
"SY" 5.26208026208026e-05 5.12784430868474e-05 0.000124194375106732 0.000121099006656049 0.00108994933401305 600 -1.56910737922478 0.116622920639095
"TA" 0 0 7.83809628317474e-07 7.53117754650931e-07 0 600 -Inf 0
"TC" 0.0191728046675729 0.0145234888604947 0.0242285390029068 0.0183337666310716 0.0609806031599156 600 -1.53052541833792 0.125886726716349
"TD" 0.0154629295607862 0.0111988595623164 0.00861216188072799 0.00630467917977533 0.0523891053457122 600 2.28830871748149 0.0221195492080198
"TE" 0 0 4.70504858975678e-06 4.66147880146741e-06 0 600 -Inf 0
"TI" 3.47222222222222e-05 2.93341247793504e-05 0.000168226527966719 0.000143712817556662 0.00071848515538866 600 -3.8994463928683 9.64128798143475e-05
"TM" 0.0148252051497527 0.00914600470453673 0.00928383465314144 0.00591128941379309 0.0267954531277315 600 2.95699493780915 0.00310653217999692
"TQ" 0.0259174581340997 0.0165383530042872 0.021388173886351 0.0138843953754024 0.0463229599149506 600 1.40337361897213 0.16050545551962
"TU" 0.0108431498200226 0.00637469194245866 0.020083765400208 0.0118294680485289 0.0218849071602054 600 -6.10531176723182 1.0260020822127e-09
"UA" 0 0 1.92554707844419e-05 1.77226512366763e-05 0 600 -Inf 0
"UB" 0 0 5.98877873879917e-05 5.88706524306966e-05 0 600 -Inf 0
"UE" 0.000233781145545851 0.000218348986549383 0.000146802191862457 0.000137115901365117 0.00250229129088886 600 0.795189631431002 0.426503202241054
"UF" 0.000111111111111111 0.000108886987342566 5.07107879494212e-05 4.97353411624668e-05 0.00266525042423942 600 0.543631282333401 0.586695228584371
"UH" 5.74712643678161e-05 5.60612858419718e-05 3.38608017371834e-05 3.30637172295321e-05 0.00137308492310656 600 0.410260920334583 0.681614556196104
"UI" 0.000333333333333333 0.000327887771947296 9.05420514191654e-05 8.91322376924736e-05 0.00802503004332403 600 0.728756439580459 0.466150661834365
"UK" 0 0 3.2322525719184e-05 3.19146210286671e-05 0 600 -Inf 0
"UM" 0.00489355732048952 0.00280357773380912 0.00816803897700173 0.00472051667245537 0.011750520690216 600 -3.99601208452437 6.44184469686878e-05
"UN" 0 0 2.83451599862242e-06 2.82167301001216e-06 0 600 -Inf 0
"UP" 0 0 1.0091652673909e-05 1.00725979876327e-05 0 600 -Inf 0
"UQ" 0 0 1.17888353305761e-05 1.16060560760197e-05 0 600 -Inf 0
"UR" 0.000444444444444444 0.000434232161182459 9.63528170869228e-05 9.42180373386018e-05 0.0106265619698084 600 0.783754059989686 0.433184434872761
"UT" 0 0 1.01916300769402e-06 1.01808747699753e-06 0 600 -Inf 0
"UU" 0 0 1.70741193294402e-05 1.6892410344573e-05 0 600 -Inf 0
"UY" 0 0 3.00984386166432e-05 2.91609544230919e-05 0 600 -Inf 0
"VE" 0.0372189292527821 0.021186370740963 0.0575780916363029 0.0310496955790157 0.0467673767717839 600 -5.16601842742765 2.39133225437491e-07
"VI" 0.00290114136163997 0.00164795814295486 0.00949730111935696 0.00506194259758786 0.00728996940513956 600 -11.4712688612232 1.83942150320912e-30
"VJ" 0.00058623152760532 0.000404818662949526 0.00267885859583767 0.00176425675908984 0.00349502761416933 600 -9.52762049416832 1.60929526772302e-21
"VM" 0 0 4.6647896602301e-06 4.58625302003105e-06 0 600 -Inf 0
"VP" 8.7719298245614e-05 7.1055618021305e-05 0.000245568345811887 0.000193445479048307 0.00173991744806276 600 -1.72302835137432 0.0848833981675692
"VS" 0 0 0.000182386848648427 0.000151780457387435 0 600 -Inf 0
"VX" 0.00136701113327615 0.000915362269624631 0.0053046456735978 0.00339025389380573 0.00665837566411922 600 -9.10465548016436 8.65406618342337e-20
"VY" 0.030168536696345 0.0206425561904686 0.0272176023965868 0.0188167724170664 0.0464043139850186 600 0.96375492738296 0.335168808951313
"WC" 0.00309462784704925 0.00192260465341046 0.0100750829690038 0.00612453787085011 0.0128982401014302 600 -7.97984239325569 1.46520257658708e-15
"WE" 0.00280922609485271 0.00211725128421741 0.00413510742164958 0.0031947273133571 0.017222217865703 600 -1.53247769947699 0.125404596550448
"WF" 0.000124442600256202 0.000107349768437991 0.000334654838865613 0.000291766533914409 0.00209696052084271 600 -2.15419876026182 0.0312245880542306
"WH" 0.00234052505045585 0.00195584682827585 0.00408634512838097 0.00343734198444747 0.0174361116182146 600 -2.08125943930893 0.0374101655919665
"WM" 0 0 0.000184095505838109 0.000148982530058633 0 600 -Inf 0
"WQ" 0 0 0.000668863915058145 0.000597528096725048 0 600 -Inf 0
"WU" 0.000259259259259259 0.000222380873466622 0.000312667456551895 0.000264076948673123 0.00400092600833495 600 -0.255276174365309 0.798509800570382
"WV" 6.8922305764411e-05 5.64227693960236e-05 0.000602578392289793 0.000488255843860449 0.000987104857668642 600 -10.7158897889875 8.57289020933966e-27
"WY" 0 0 0.000151274134250635 0.00013252846828016 0 600 -Inf 0
"XA" 0 0 8.88831002241855e-05 8.50803573159241e-05 0 600 -Inf 0
"XE" 0 0 7.65471038478306e-06 7.50098148187299e-06 0 600 -Inf 0
"XQ" 0.000629208735304678 0.000577929131533296 0.000267649960822825 0.000246600639753427 0.00793143185934273 600 1.02325249273952 0.306188479447593
"XW" 0.00220581631808732 0.00172199412635686 0.00668184330544966 0.0051593532072016 0.0110883159237306 600 -7.5933765494292 3.11675121298157e-14
"XY" 0.000934823676945526 0.000888075292716701 0.000636648731085361 0.000606007966447128 0.00766904363437995 600 0.900922012458281 0.367629786456787
"YA" 0.0523730446576262 0.0347785362737111 0.0595108383932021 0.0405035578904253 0.0561464618465614 600 -2.4976429976437 0.0125022029891441
"YE" 0 0 9.66221596269663e-06 9.58530212109976e-06 0 600 -Inf 0
"YG" 0 0 2.70176803700341e-07 2.65767927246979e-07 0 600 -Inf 0
"YI" 3.78787878787879e-05 3.50717391669212e-05 2.03439462612828e-05 1.86655114612709e-05 0.000858877255080757 600 0.46790022957328 0.639855939311705
"YO" 0.000915991502785617 0.000679104234731678 0.00180405207500331 0.00134775736238395 0.00484304814882118 600 -3.3818763046219 0.000719925539998695
"YP" 0.001270688046338 0.000959571211207906 0.000719330391775684 0.000556999452502372 0.00865312445600583 600 1.13958304736849 0.254460051373746
"YQ" 0 0 9.33838081436083e-05 8.85457664319451e-05 0 600 -Inf 0
"YR" 0 0 6.97180948568702e-06 6.88752145188039e-06 0 600 -Inf 0
"YU" 0.000307539682539682 0.000262543615730518 0.000350458428338863 0.000300871609975169 0.00518095175609904 600 -0.181210003843799 0.856202742663295
"YY" 0 0 2.18294961837594e-06 2.15478698845104e-06 0 600 -Inf 0
"ZA" 0.00096868024792297 0.000823299566762173 0.00202157281213527 0.00174133738672529 0.00885376987517013 600 -2.53984941464663 0.0110900206256103
"ZC" 0.000313074592104263 0.000276547514254431 0.000359265322051761 0.000318987034943198 0.00297730051704118 600 -0.34915914608136 0.726969835073629
"ZD" 0.0593753797805561 0.0396581886672256 0.0235350231732077 0.016761164308121 0.0649013470221138 600 8.64173532311634 5.53655717498985e-18
"ZE" 0.000548438089735861 0.000460636337299723 0.000921341310630331 0.000783943156953516 0.0062119250337298 600 -1.27486525386852 0.202356939279448
